,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5
2599,21.9,24.2,20.55,1012.6,67.0,0.0,16.1,11.65,17.65,17.900000000000002
2600,22.25,26.950000000000003,19.4,1012.35,75.5,0.0,15.5,8.6,18.5,11.918181818181818
2601,22.549999999999997,27.5,19.15,1012.3,73.0,0.0,14.899999999999999,7.199999999999999,23.150000000000002,14.84117647058824
2602,24.200000000000003,33.1,15.3,1009.5,35.5,0.0,16.1,6.05,15.8,11.674999999999997
2603,18.25,23.299999999999997,14.7,1018.15,69.0,0.0,16.1,6.449999999999999,17.6,7.181818181818182
2604,17.1,26.15,6.95,1023.3499999999999,21.0,0.0,14.649999999999999,3.7,14.7,12.381818181818183
2605,17.35,25.25,10.85,1021.6,55.5,1.27,16.1,3.7,14.899999999999999,13.74
2606,16.8,20.85,14.4,1020.5999999999999,92.0,6.475,8.7,4.55,13.850000000000001,5.99
2607,17.8,27.75,8.850000000000001,1018.7,44.5,0.0,16.1,6.5,16.75,8.770588235294117
2608,16.15,20.549999999999997,13.05,1016.25,73.5,5.84,13.85,10.850000000000001,31.5,6.936363636363637
2609,14.2,20.299999999999997,9.75,1012.3,73.0,3.43,15.05,6.3999999999999995,20.25,10.736363636363636
2610,17.700000000000003,21.4,16.15,1015.05,83.5,0.125,12.4,9.8,25.0,8.988888888888887
2611,26.35,33.35,19.45,1009.55,58.0,0.0,16.0,5.85,15.850000000000001,17.18
2612,22.75,27.8,19.7,1012.15,73.0,0.0,15.350000000000001,7.75,20.25,14.358823529411763
2613,22.15,27.5,18.85,1010.65,74.0,0.0,15.05,8.15,24.15,15.830000000000002
2614,21.35,28.9,16.3,1006.75,67.5,0.0,14.15,7.2,15.850000000000001,13.627272727272727
2615,18.3,24.15,13.600000000000001,1017.45,68.0,0.0,16.1,6.3,18.55,7.472727272727273
2616,17.9,26.15,8.05,1026.5,17.5,0.0,16.1,4.2,15.0,19.245454545454546
2617,15.8,25.25,11.95,1020.45,69.0,7.75,12.7,6.65,17.6,8.540000000000001
2618,16.0,21.4,13.850000000000001,1017.55,91.0,0.76,5.15,5.4,15.0,8.539999999999997
2619,19.1,28.35,11.649999999999999,1017.0,50.5,0.0,16.1,5.35,16.75,12.854545454545452
2620,15.6,21.1,11.1,1016.5,54.0,4.19,16.1,10.2,29.75,8.090909090909092
2621,16.65,21.7,9.75,1011.25,74.0,0.0,13.600000000000001,9.9,20.35,11.818181818181818
2622,18.5,23.35,15.0,1013.5999999999999,72.0,0.0,15.850000000000001,8.950000000000001,24.15,6.812499999999999
2623,26.35,33.900000000000006,21.4,1011.25,61.0,0.0,15.600000000000001,7.85,15.850000000000001,16.000000000000004
2624,22.35,28.1,18.9,1011.85,74.5,0.0,14.7,8.45,17.6,14.654545454545454
2625,21.95,27.2,18.85,1013.2,71.5,0.0,15.600000000000001,6.85,16.75,13.959999999999999
2626,21.65,29.75,16.65,1009.85,60.0,0.0,16.0,7.4,12.95,14.190909090909088
2627,18.05,24.15,13.600000000000001,1016.9000000000001,78.0,0.0,16.1,8.65,16.75,4.555555555555555
2628,18.35,29.15,10.0,1022.65,21.5,0.0,14.45,3.9000000000000004,14.100000000000001,9.540000000000001
2629,12.399999999999999,15.85,8.850000000000001,1015.25,84.0,19.435000000000002,13.8,4.25,13.8,8.42941176470588
2630,17.35,23.6,9.7,1016.2,49.5,0.0,16.0,4.35,15.0,8.86
2631,16.3,25.55,11.7,1015.7,80.0,0.0,5.050000000000001,5.800000000000001,14.899999999999999,28.419999999999998
2632,16.65,22.25,12.5,1016.5999999999999,74.5,0.0,15.350000000000001,11.3,26.75,5.5588235294117645
2633,17.5,22.5,13.600000000000001,1011.85,58.5,0.0,16.1,9.549999999999999,21.2,9.399999999999999
2634,19.15,24.7,14.45,1013.75,63.5,0.0,16.1,9.8,22.35,11.218181818181819
2635,21.75,26.1,18.6,1014.8,76.5,0.0,14.45,8.4,20.35,12.99
2636,21.85,26.9,18.05,1012.5,75.0,0.0,12.149999999999999,7.6,16.65,17.636363636363633
2637,20.95,24.450000000000003,18.7,1011.6500000000001,76.5,0.0,15.45,10.75,20.4,8.293750000000001
2638,18.75,23.9,15.3,1013.7,80.0,0.0,12.75,6.3999999999999995,17.65,19.77058823529412
2639,16.4,21.950000000000003,11.95,1018.7,74.5,0.0,14.399999999999999,3.55,11.2,19.92727272727273
2640,17.55,28.05,10.0,1015.85,24.5,0.0,15.35,3.25,11.850000000000001,16.545454545454547
2641,13.399999999999999,21.1,8.3,1016.25,74.5,0.0,15.05,4.55,12.95,13.445454545454545
2642,16.2,23.6,10.85,1017.1500000000001,76.0,0.0,14.75,5.35,15.0,9.781818181818181
2643,16.549999999999997,25.25,10.55,1016.85,76.5,0.0,6.9,4.15,14.100000000000001,18.893749999999997
2644,15.7,21.15,11.399999999999999,1015.3,62.0,0.0,15.65,10.75,26.85,7.181818181818181
2645,17.200000000000003,22.799999999999997,12.8,1010.8,63.0,0.0,16.1,9.15,19.45,11.127272727272727
2646,20.75,26.9,14.75,1011.2,61.0,0.0,16.0,6.949999999999999,17.6,13.536363636363633
2647,20.950000000000003,26.1,18.05,1015.35,78.5,0.0,13.649999999999999,9.1,18.5,13.454545454545455
2648,21.15,26.65,18.3,1012.0,76.0,0.0,14.05,9.850000000000001,20.35,13.558823529411768
2649,20.450000000000003,24.450000000000003,17.5,1012.2,72.5,0.0,16.1,10.1,22.95,8.02
2650,20.25,28.1,15.3,1014.25,71.5,0.0,12.399999999999999,5.65,15.8,22.49090909090909
2651,17.1,24.450000000000003,11.95,1018.05,67.0,0.0,15.75,5.550000000000001,14.100000000000001,15.981818181818177
2652,15.850000000000001,26.95,9.15,1014.85,39.5,0.0,15.75,4.3500000000000005,12.95,23.563636363636363
2653,14.95,21.4,8.3,1016.0,70.5,0.0,15.5,8.15,16.65,11.063636363636363
2654,15.5,23.35,11.35,1018.2,77.0,0.0,11.95,5.949999999999999,16.65,10.82
2655,17.4,25.55,10.55,1017.8,75.0,0.0,9.25,6.7,17.65,14.963636363636363
2656,16.5,22.75,10.85,1014.3,55.0,0.0,16.1,8.25,17.65,9.41818181818182
2657,15.899999999999999,21.95,12.8,1012.1,65.5,0.0,15.450000000000001,10.5,21.2,9.227272727272727
2658,21.6,27.8,16.15,1011.85,65.0,0.0,15.850000000000001,6.4,16.8,14.281249999999998
2659,22.0,29.2,18.05,1013.7,73.5,0.0,15.9,7.3500000000000005,18.55,14.694117647058823
2660,20.799999999999997,25.1,18.45,1011.5999999999999,76.0,0.0,15.450000000000001,8.6,17.6,8.559999999999999
2661,20.75,24.450000000000003,17.5,1012.2,72.5,0.0,15.65,8.5,17.7,8.549999999999999
2662,23.7,35.3,15.3,1016.1,33.5,0.0,15.45,7.6,15.8,12.509090909090908
2663,18.45,25.25,11.95,1014.85,62.0,0.0,15.2,4.8,14.7,18.605000000000004
2664,17.7,27.2,9.15,1018.4,29.0,0.0,15.850000000000001,4.7,12.95,16.094736842105263
2665,13.6,16.950000000000003,8.600000000000001,1016.2,80.5,7.24,12.95,13.4,28.6,6.819999999999999
2666,13.149999999999999,16.1,10.85,1008.85,85.0,2.79,15.05,6.85,20.4,6.272727272727272
2667,16.3,22.2,13.05,1017.7,79.5,0.0,8.850000000000001,7.05,15.8,17.96363636363637
2668,17.799999999999997,24.45,14.75,1019.2,80.0,0.0,13.5,9.35,23.05,6.743750000000001
2669,20.049999999999997,29.15,13.350000000000001,1012.15,58.0,0.0,16.1,7.25,22.35,10.422222222222222
2670,20.7,26.65,16.4,1009.05,76.5,0.0,12.0,7.3999999999999995,16.65,13.808333333333335
2671,22.6,27.8,19.4,1013.95,76.0,0.0,14.35,8.05,19.45,15.61
2672,21.4,25.549999999999997,18.3,1013.75,73.5,0.0,15.950000000000001,8.4,16.75,13.472727272727274
2673,20.950000000000003,24.45,17.5,1012.55,73.5,0.0,15.850000000000001,6.05,16.65,10.8375
2674,20.9,28.35,18.05,1012.0,71.5,0.0,14.5,6.1000000000000005,14.899999999999999,19.970588235294116
2675,18.2,25.0,12.8,1017.25,32.0,0.0,16.1,6.550000000000001,18.5,8.754545454545456
2676,14.05,22.2,8.850000000000001,1021.5,52.5,0.0,16.0,4.7,12.95,17.28181818181818
2677,12.75,16.950000000000003,11.1,1007.95,87.5,15.875,11.85,13.549999999999999,31.5,5.45
2678,13.6,16.950000000000003,11.1,1021.75,84.5,1.27,11.9,8.25,16.65,5.7727272727272725
2679,16.15,21.95,13.05,1018.6,71.5,0.0,15.4,7.699999999999999,18.55,7.882352941176471
2680,18.4,24.700000000000003,13.9,1017.85,65.0,0.0,15.3,9.549999999999999,28.6,11.136363636363638
2681,23.049999999999997,32.5,15.0,1011.75,39.0,0.0,16.1,8.4,21.3,11.090909090909092
2682,20.0,25.8,16.55,1010.15,80.0,0.0,8.8,8.05,17.65,15.609090909090908
2683,23.25,29.2,19.4,1014.55,72.0,0.0,15.3,7.85,16.75,14.55
2684,21.45,26.35,19.15,1012.9000000000001,71.5,0.0,15.850000000000001,8.5,18.5,11.152941176470588
2685,20.9,25.85,17.2,1011.45,72.5,0.0,15.600000000000001,7.5,17.6,11.145454545454546
2686,19.75,23.35,17.5,1012.25,75.5,0.635,15.100000000000001,8.05,20.55,9.881818181818181
2687,16.25,24.7,10.55,1015.9,54.5,0.0,16.0,5.25,18.5,14.354545454545452
2688,12.8,20.0,8.3,1020.9,80.5,0.0,12.399999999999999,6.0,13.850000000000001,15.5
2689,12.4,16.1,8.35,1006.45,68.5,34.29,16.1,17.5,34.2,6.34
2690,15.799999999999999,18.9,11.95,1025.75,84.5,0.765,13.6,2.8,12.95,10.2625
2691,15.95,20.299999999999997,13.600000000000001,1018.8,76.0,0.0,14.8,7.4,17.6,6.380000000000001
2692,20.85,30.25,13.9,1013.45,51.5,0.0,15.7,9.05,25.0,12.090909090909092
2693,22.25,32.5,16.65,1011.0,56.5,0.0,16.1,7.3,16.75,10.89090909090909
2694,20.55,25.85,16.65,1008.05,77.5,0.0,11.899999999999999,8.4,16.65,13.776470588235297
2695,22.45,29.2,19.15,1013.55,73.0,0.0,14.8,7.95,17.65,14.318750000000001
2696,21.8,26.1,19.45,1014.45,70.5,0.0,15.700000000000001,7.949999999999999,18.5,11.236363636363636
2697,20.55,25.85,17.2,1010.3,75.0,0.125,15.45,10.85,24.1,7.910000000000001
2698,19.700000000000003,25.0,15.850000000000001,1015.05,48.5,0.635,16.1,7.95,15.8,9.62
2699,19.85,28.6,10.55,1016.55,40.0,0.0,16.1,4.55,15.850000000000001,11.468421052631578
2700,12.65,16.95,7.5,1018.45,32.0,0.25,16.0,11.85,29.700000000000003,7.910526315789473
2701,10.15,15.0,5.3,1022.55,66.0,0.0,16.1,5.5,14.899999999999999,12.292857142857144
2702,11.4,17.5,6.4,1020.15,60.0,0.0,16.1,6.5,16.75,12.245454545454548
2703,15.8,20.799999999999997,10.85,1019.95,74.0,0.0,16.1,11.3,24.1,7.1
2704,18.55,23.6,14.7,1011.2,53.0,0.0,16.1,13.05,27.65,8.58125
2705,16.75,19.7,15.0,1010.8,68.5,0.0,15.55,8.4,19.45,6.4647058823529395
2706,21.200000000000003,28.05,16.4,1011.3,73.0,0.0,15.9,8.55,22.3,13.919999999999998
2707,22.25,27.2,19.7,1013.4,76.5,0.0,15.600000000000001,8.7,18.6,9.654545454545454
2708,21.450000000000003,25.25,19.45,1009.05,77.0,0.0,11.149999999999999,7.050000000000001,17.6,19.433333333333334
2709,22.8,30.25,14.7,1010.0,30.5,0.0,16.0,6.75,21.3,7.473333333333333
2710,29.6,40.0,19.7,1012.3,19.0,0.0,16.1,3.2,11.850000000000001,8.20625
2711,20.5,28.35,14.4,1013.8499999999999,53.5,0.0,16.1,3.8000000000000003,11.850000000000001,16.918181818181818
2712,13.15,22.5,8.05,1019.1,61.0,0.0,13.1,3.8000000000000003,12.95,51.199999999999996
2713,10.899999999999999,17.25,6.15,1026.05,59.5,0.0,16.1,5.7,16.75,12.944444444444446
2714,11.75,17.25,6.4,1015.9,72.0,0.0,16.1,8.5,18.5,5.800000000000001
2715,15.799999999999999,20.549999999999997,12.2,1017.0,77.0,0.0,15.25,8.25,21.2,7.994117647058822
2716,19.75,23.9,14.75,1011.45,51.5,0.0,15.75,11.55,25.9,9.60909090909091
2717,17.8,21.4,15.25,1013.5,66.5,0.0,15.850000000000001,8.9,17.6,5.245454545454546
2718,23.549999999999997,31.1,17.5,1011.95,61.0,0.0,16.0,6.199999999999999,19.45,12.4
2719,22.05,26.4,19.7,1015.05,75.0,0.0,15.700000000000001,11.25,22.35,8.536363636363637
2720,22.0,27.25,19.45,1011.65,78.5,0.0,10.7,7.75,17.65,16.386666666666667
2721,22.450000000000003,30.25,15.850000000000001,1008.4000000000001,41.5,0.0,15.950000000000001,7.4,18.5,10.89090909090909
2722,25.55,37.8,19.15,1010.35,27.0,0.0,16.0,6.4,16.8,12.959999999999999
2723,16.5,23.05,14.7,1017.5,87.0,0.0,5.65,4.45,17.6,29.20909090909091
2724,13.0,20.0,7.75,1018.9,75.0,0.0,8.55,4.5,10.3,45.71
2725,12.05,17.25,6.15,1028.6999999999998,44.0,0.0,16.1,5.55,15.850000000000001,7.660000000000001
2726,12.3,15.0,9.15,1012.95,70.0,1.65,16.1,6.75,15.0,6.2250000000000005
2727,16.25,21.65,12.25,1016.0999999999999,69.0,0.0,15.75,10.25,29.75,8.390909090909092
2728,18.8,25.549999999999997,14.45,1009.0,66.5,0.0,15.600000000000001,10.2,25.9,9.5
2729,17.549999999999997,21.4,14.4,1016.55,68.0,0.0,16.1,11.0,20.4,6.654545454545453
2730,23.25,31.1,17.799999999999997,1011.35,58.0,0.0,16.0,6.75,18.5,9.520000000000001
2731,22.15,26.4,19.4,1013.85,74.5,0.0,15.850000000000001,9.35,21.2,8.299999999999999
2732,21.15,26.4,18.7,1012.95,84.0,0.0,8.7,8.35,17.65,11.38888888888889
2733,21.35,28.9,16.4,1009.9,71.5,0.0,13.45,6.199999999999999,19.45,11.791666666666664
2734,22.5,33.05,16.95,1012.35,47.0,0.0,15.950000000000001,5.5,13.850000000000001,15.655555555555557
2735,16.450000000000003,20.549999999999997,14.4,1015.25,77.0,0.0,11.75,10.65,25.900000000000002,11.421052631578947
2736,14.55,23.85,8.05,1019.85,64.0,0.0,8.3,3.5500000000000003,11.850000000000001,34.642105263157895
2737,16.549999999999997,25.549999999999997,10.0,1019.25,42.0,0.0,16.1,5.1000000000000005,13.850000000000001,11.879999999999999
2738,17.9,23.049999999999997,13.3,1008.5,29.0,0.0,15.65,16.05,32.35,10.200000000000001
2739,17.35,20.799999999999997,16.15,1011.7,81.0,0.0,12.5,6.25,15.0,14.074999999999998
2740,20.9,26.35,18.6,1014.85,79.5,0.0,13.600000000000001,8.4,20.4,14.272727272727273
2741,26.95,34.75,20.85,1006.0999999999999,58.5,0.0,15.850000000000001,6.8999999999999995,15.8,15.419999999999998
2742,18.299999999999997,20.6,17.1,1011.6500000000001,78.5,0.0,15.45,7.0,13.850000000000001,7.1375
2743,13.100000000000001,14.15,12.5,1017.7,91.5,0.0,5.9,3.9,12.95,40.21818181818181
2922,13.5,21.7,8.600000000000001,1020.05,77.0,0.0,4.699999999999999,3.5500000000000003,12.95,64.38181818181818
2923,17.4,26.4,11.399999999999999,1014.65,44.5,0.0,15.75,4.05,12.05,19.178947368421053
2924,12.3,16.95,4.7,1022.4000000000001,62.0,0.0,16.1,6.95,16.75,8.01
2925,14.45,19.450000000000003,11.1,1014.25,80.0,0.0,10.8,5.9,15.0,16.40909090909091
2926,14.149999999999999,19.45,12.5,1012.1,70.5,0.0,14.9,9.55,18.5,11.045454545454545
2927,17.95,22.5,14.15,1014.2,68.5,0.0,15.5,7.199999999999999,15.850000000000001,9.944999999999999
2928,20.65,24.45,18.45,1014.95,69.0,0.0,16.0,7.85,16.75,7.76842105263158
2929,24.75,30.0,20.85,1013.0,66.0,0.0,15.950000000000001,8.1,19.450000000000003,11.177777777777777
2930,22.2,27.75,18.3,1008.65,71.0,0.0,15.8,6.4,14.899999999999999,15.9
2931,23.049999999999997,30.25,16.1,1010.2,60.0,0.0,16.1,6.949999999999999,19.45,9.64
2932,19.75,27.5,13.05,1016.5,48.5,0.0,16.1,5.3999999999999995,15.0,9.0375
2933,14.8,18.85,9.75,1014.9000000000001,53.0,0.0,16.1,8.05,22.3,6.437500000000001
2934,15.3,25.0,8.600000000000001,1020.0999999999999,75.5,0.0,9.75,4.35,13.8,36.24
2935,18.05,27.5,11.399999999999999,1017.45,49.5,0.0,14.7,4.35,12.05,20.939999999999998
2936,12.5,16.65,7.5,1019.45,82.5,1.27,11.399999999999999,9.850000000000001,21.2,6.45
2937,15.8,20.25,12.5,1011.65,69.5,0.0,15.75,6.550000000000001,15.850000000000001,11.605263157894738
2938,14.75,18.3,12.2,1014.3499999999999,69.5,0.38,15.15,7.7,21.2,9.779999999999998
2939,19.3,24.45,14.15,1014.2,65.0,0.0,16.1,7.6000000000000005,18.55,12.818181818181818
2940,20.35,24.200000000000003,17.8,1014.7,71.0,0.0,15.75,10.3,19.45,8.299999999999999
2941,24.450000000000003,30.0,21.4,1012.25,68.5,0.0,15.850000000000001,8.65,17.65,13.68888888888889
2942,22.2,26.1,19.450000000000003,1009.8,71.5,0.0,15.950000000000001,7.800000000000001,17.6,13.658823529411766
2943,22.8,30.25,18.9,1009.2,62.0,0.0,15.75,8.5,20.25,7.429411764705883
2944,21.200000000000003,30.55,13.600000000000001,1017.15,46.0,0.0,16.1,6.3,15.0,10.489999999999998
2945,14.600000000000001,18.6,9.75,1014.65,47.0,0.0,16.1,11.549999999999999,22.3,4.32
2946,16.549999999999997,25.0,11.649999999999999,1017.35,54.5,0.0,14.8,4.699999999999999,13.0,21.499999999999996
2947,17.6,27.5,11.7,1018.0999999999999,53.0,0.0,12.649999999999999,3.75,14.100000000000001,23.981818181818177
2948,12.9,15.850000000000001,10.85,1017.2,84.5,10.035,14.05,6.95,19.4,4.644444444444444
2949,15.8,20.25,13.3,1013.4,72.0,0.0,16.0,8.25,18.6,12.936363636363636
2950,15.65,20.0,11.649999999999999,1020.5,66.5,0.0,15.600000000000001,6.75,22.1,11.218181818181817
2951,19.4,24.45,15.0,1012.65,71.5,0.0,15.35,6.75,15.850000000000001,15.027272727272726
2952,20.65,24.75,18.05,1013.0,70.0,0.0,15.75,8.7,18.5,9.681818181818182
2953,24.25,30.0,21.1,1011.85,69.0,0.0,15.850000000000001,7.050000000000001,18.5,12.643749999999997
2954,22.3,25.55,20.6,1011.4000000000001,71.0,0.0,15.850000000000001,7.6,20.35,13.063636363636363
2955,21.85,26.4,19.4,1012.9,67.5,0.0,15.75,6.85,16.8,5.954545454545454
2956,21.15,30.55,14.7,1014.15,52.0,0.0,16.1,4.7,14.899999999999999,12.760000000000002
2957,14.45,19.7,10.85,1019.25,40.0,0.0,16.1,5.9,15.850000000000001,9.65
2958,16.700000000000003,21.950000000000003,13.600000000000001,1018.2,83.5,0.0,8.45,5.5,10.95,20.318181818181817
2959,16.55,27.5,10.6,1020.05,62.0,0.0,12.45,3.5,15.649999999999999,12.825
2960,15.950000000000001,25.3,9.7,1016.55,34.0,0.0,16.1,4.8,18.5,9.711111111111112
2961,17.15,20.799999999999997,12.8,1014.45,77.5,0.0,16.0,7.7,22.3,9.010000000000002
2962,17.25,25.55,12.8,1016.35,70.5,0.0,14.25,6.95,19.45,12.372727272727273
2963,18.299999999999997,23.35,14.4,1012.7,68.5,0.0,15.55,8.8,20.4,11.944444444444445
2964,30.4,38.05,20.3,1008.9000000000001,42.5,0.0,16.1,9.25,23.150000000000002,16.052631578947366
2965,26.0,28.65,23.85,1007.35,64.5,0.0,16.1,8.4,13.0,18.127272727272725
2966,20.85,25.55,18.3,1014.5999999999999,77.0,0.0,13.2,7.25,15.850000000000001,16.18
2967,20.35,24.75,16.65,1007.9000000000001,73.5,0.0,15.850000000000001,7.6,17.65,9.863636363636362
2968,18.95,22.25,17.35,1014.5,74.5,0.0,15.2,6.15,17.6,12.16875
2969,14.0,20.85,9.7,1015.45,66.0,40.385000000000005,16.1,6.55,16.65,5.625
2970,17.25,21.950000000000003,14.15,1014.4,85.0,0.0,9.25,5.0,13.8,12.71
2971,17.4,27.75,10.6,1019.55,47.0,0.0,13.85,6.05,14.899999999999999,12.919999999999998
2972,15.55,21.950000000000003,10.3,1017.2,52.0,0.0,16.0,5.25,14.899999999999999,11.320000000000002
2973,17.0,23.049999999999997,12.5,1014.05,73.5,0.0,15.3,7.15,19.4,9.790000000000001
2974,17.5,22.75,12.8,1015.35,74.5,0.0,11.25,5.75,13.0,13.555000000000001
2975,19.75,25.25,14.4,1013.05,63.0,0.0,15.75,7.199999999999999,18.6,14.855555555555554
2976,29.2,36.95,24.700000000000003,1010.5,44.0,0.0,16.1,6.1,14.100000000000001,15.999999999999996
2977,27.05,35.55,21.4,1010.65,57.0,0.0,15.600000000000001,8.35,17.6,13.19090909090909
2978,20.799999999999997,26.1,18.05,1012.0999999999999,82.0,0.0,7.5,5.8500000000000005,16.65,17.45294117647059
2979,20.15,24.450000000000003,16.65,1009.25,69.0,0.0,15.700000000000001,6.3999999999999995,17.6,9.858823529411765
2980,18.0,23.049999999999997,15.0,1014.05,74.5,0.0,12.8,5.55,13.0,15.250000000000004
2981,15.65,21.65,9.7,1022.45,60.0,0.0,16.1,5.0,12.05,10.28
2982,15.3,19.7,12.5,1009.15,87.5,8.89,10.45,14.05,33.25,5.3100000000000005
2983,16.8,26.950000000000003,10.85,1015.2,62.5,0.0,13.600000000000001,5.85,14.7,12.990909090909092
2984,15.8,21.950000000000003,10.3,1015.2,72.5,0.0,15.700000000000001,8.1,15.8,10.057894736842101
2985,20.2,31.65,12.5,1012.75,50.5,0.0,15.850000000000001,6.1499999999999995,18.5,13.672727272727274
2986,17.8,22.5,13.600000000000001,1013.9000000000001,74.5,0.0,13.850000000000001,7.05,17.65,15.040000000000001
2987,20.549999999999997,25.85,15.0,1012.3,68.0,0.0,15.45,6.9,16.75,13.459999999999999
2988,27.25,34.75,23.05,1012.5,56.5,0.0,15.6,6.5,15.0,16.390000000000004
2989,26.25,35.55,21.15,1011.85,65.0,0.0,14.649999999999999,8.05,16.75,16.017647058823535
2990,22.4,29.75,18.05,1009.55,76.5,0.0,7.699999999999999,5.95,15.0,14.581818181818182
2991,20.2,24.15,17.5,1009.95,68.0,0.0,15.950000000000001,7.0,16.75,9.409090909090908
2992,19.200000000000003,28.049999999999997,10.0,1015.75,32.5,0.0,14.9,3.5,13.850000000000001,8.28
2993,15.850000000000001,22.2,11.1,1024.05,62.5,0.0,16.1,5.800000000000001,16.75,11.21
2994,18.35,29.45,10.55,1019.25,45.0,0.0,13.6,2.75,8.25,8.68
2995,13.7,18.9,10.3,1016.55,59.0,0.125,16.1,9.45,15.8,4.8315789473684205
2996,16.0,20.25,14.15,1017.0999999999999,88.0,0.0,11.649999999999999,7.15,19.45,10.1
2997,18.55,25.85,12.8,1019.8499999999999,22.5,0.0,16.1,13.5,27.05,7.754545454545454
2998,16.65,20.55,14.15,1015.8,69.0,0.0,15.600000000000001,7.6000000000000005,20.25,7.145454545454546
2999,19.700000000000003,26.4,15.850000000000001,1009.5,76.5,0.0,11.5,7.25,14.899999999999999,13.441176470588236
3000,23.0,27.200000000000003,20.6,1015.2,73.0,0.0,15.950000000000001,11.200000000000001,22.3,9.683333333333332
3001,23.25,29.15,20.3,1014.15,70.5,0.0,15.950000000000001,6.85,18.5,11.239999999999998
3002,21.75,27.2,18.05,1011.5999999999999,73.5,0.0,14.95,7.05,17.65,13.227272727272727
3003,19.05,25.25,15.850000000000001,1010.15,79.5,12.32,13.7,10.649999999999999,22.3,6.109090909090909
3004,17.15,25.3,9.15,1025.95,21.5,0.0,16.1,4.1,15.8,6.90625
3005,14.75,16.95,12.8,1021.5,82.0,0.0,13.7,2.3,7.6,12.79375
3006,20.75,29.45,12.8,1019.05,27.5,0.0,16.1,4.1,13.850000000000001,6.594736842105261
3007,15.8,20.3,10.3,1019.55,52.5,0.0,15.950000000000001,4.45,15.0,8.11
3008,15.5,19.700000000000003,12.5,1016.2,82.0,2.285,13.1,10.350000000000001,20.35,4.066666666666666
3009,20.1,29.200000000000003,13.05,1021.55,31.5,0.0,15.9,5.6499999999999995,18.5,11.53157894736842
3010,16.6,21.1,13.05,1015.0,70.5,1.0150000000000001,15.45,9.85,21.4,9.225000000000001
3011,20.05,27.75,15.850000000000001,1009.35,72.0,0.0,11.0,7.5,16.75,15.260000000000002
3012,22.950000000000003,27.25,20.3,1014.75,72.0,0.0,16.1,9.0,19.45,10.566666666666666
3013,23.049999999999997,28.05,20.3,1012.2,70.5,0.0,15.950000000000001,7.8500000000000005,21.2,9.79
3014,23.2,30.25,17.8,1009.8,58.5,0.0,16.1,6.4,19.4,10.035294117647059
3015,19.450000000000003,22.25,17.2,1012.8499999999999,75.5,2.16,16.0,7.05,13.850000000000001,7.976470588235294
3016,19.0,26.4,9.7,1023.5999999999999,20.0,0.0,16.1,3.85,12.95,7.93
3017,16.85,25.3,9.75,1021.2,34.0,0.0,16.1,5.2,12.95,14.218181818181817
3018,16.35,28.3,10.85,1019.05,52.5,0.0,15.75,4.6499999999999995,17.6,18.0
3019,15.95,21.4,10.85,1018.45,58.5,0.0,15.950000000000001,5.85,18.5,9.51
3020,14.55,18.299999999999997,11.399999999999999,1015.2,68.5,3.1750000000000003,16.0,11.7,23.25,3.452631578947368
3021,18.5,26.700000000000003,12.4,1016.55,45.5,0.0,15.700000000000001,7.05,17.65,13.559999999999999
3022,16.9,21.1,13.05,1015.8,69.5,0.0,15.55,10.0,20.25,8.73
3023,20.15,27.75,16.1,1008.55,74.0,0.0,14.95,7.949999999999999,22.35,14.080000000000002
3024,23.65,28.1,20.3,1013.35,70.5,0.0,16.1,7.05,16.75,10.633333333333333
3025,23.5,27.5,20.3,1011.65,71.5,0.0,15.5,6.95,16.75,10.505882352941176
3026,22.75,28.299999999999997,18.05,1009.35,61.0,0.0,16.1,7.15,20.25,10.581818181818184
3027,21.05,28.35,15.850000000000001,1015.8,35.5,0.0,15.75,7.35,19.450000000000003,6.42
3028,18.35,26.7,11.399999999999999,1018.9000000000001,26.0,0.0,16.0,5.55,16.65,8.469999999999999
3029,15.65,21.1,9.15,1018.5999999999999,49.5,0.0,16.1,4.75,15.850000000000001,14.783333333333333
3030,15.9,23.049999999999997,12.1,1016.2,81.0,0.0,10.8,4.75,17.7,14.409090909090908
3031,12.7,19.200000000000003,9.15,1011.8,48.0,0.0,16.1,14.3,35.0,4.535294117647059
3032,14.75,22.200000000000003,7.8,1018.55,53.0,0.0,16.1,6.75,17.6,6.850000000000001
3033,13.65,21.1,10.6,1016.3,64.0,0.0,15.600000000000001,11.45,21.2,6.5200000000000005
3034,16.75,20.25,14.4,1013.05,75.0,0.0,15.600000000000001,6.6,17.65,11.83
3035,18.45,22.5,15.6,1014.7,72.0,0.0,15.7,8.9,19.45,12.55
3036,23.55,28.05,20.6,1014.05,73.5,0.0,15.65,8.1,19.45,10.627777777777778
3037,23.85,28.05,20.85,1013.45,74.0,0.0,12.45,7.5,14.899999999999999,18.77
3038,20.1,27.5,16.1,1008.75,71.5,0.0,15.350000000000001,6.65,18.5,13.063636363636364
3039,22.6,31.7,14.7,1015.3,35.0,0.0,16.0,5.9,18.55,7.687499999999999
3040,16.7,21.4,11.95,1016.55,61.5,0.0,10.4,4.8,10.95,23.637499999999996
3041,15.149999999999999,23.049999999999997,9.7,1021.05,72.5,0.0,15.450000000000001,5.1,11.850000000000001,13.733333333333333
3042,13.85,17.75,11.149999999999999,1014.8,45.0,0.0,16.1,13.399999999999999,24.1,3.9473684210526314
